codigo,clase,propiedad,superficie,instalado,numero_suc,elemento,localidad,provincia,coca,ipid,central,miga,estado,cedido_por,tipo,long x,latit y,id,valor,f_valor,icon_url
CR1,JP,tesa,ocupacion,2017/02/08,627SUCW77962016082200,arqueta,Sanlucar la Mayor,Sevilla,"30",,,,3,,,,,"3224","5",2021/01/01,./0.png
S/N tapa endesa,A60,gtd,ocupacion,,,arqueta,Villanueva del Ariscal,Sevilla,,,,,1,,,,,"3225","5",2021/01/01,./0.png
S/N tapa endesa,A60,gtd,ocupacion,,,arqueta,Villanueva del Ariscal,Sevilla,,,,,1,,,,,"3226","5",2021/01/01,./0.png
sin codigo,poste,tesa,aereo,2017/02/07,,poste,Sanlucar la Mayor,Sevilla,,,,,3,,,,,"3227","5",2021/01/01,./0.png
SESEV0A3,,telvent,ocupacion,,,arqueta,Sevilla,Sevilla,,,,,3,,,,,"3228","3",2021/01/01,./0.png
V-32,EPSA,SE30,ocupacion,2000/01/01,,arqueta,Sevilla,Sevilla,,,,,3,,,,,"3229","3",2021/01/01,./0.png
SESEV0A2,,telvent,ocupacion,,,arqueta,Sevilla,Sevilla,,,,,3,,,,,"3234","3",2021/01/01,./0.png
POSTE 1,C,tesa,aereo,,,poste,Vejer de la Frontera,Cadiz,,,,,4,,,,,"3236",,,./0.png
AY0069,AA,ayuntamiento,ocupacion,,,arqueta,Ceuta,Ceuta,,,,,3,,,,,"3237",,,./0.png
POSTE 2,D,tesa,aereo,,,poste,Vejer de la Frontera,Cadiz,,,,,4,,,,,"3238",,,./0.png
POSTE 3,D,tesa,aereo,,,poste,Vejer de la Frontera,Cadiz,,,,,4,,,,,"3239",,,./0.png
POSTE291,C,tesa,aereo,2001/01/01,,poste,Algeciras,Cadiz,,"7842594",,,4,,,,,"3240",,,./0.png
CR252,gLR,tesa,ocupacion,2001/01/01,,arqueta,Algeciras,Cadiz,,"7841228",,,4,,,,,"3241",,,./0.png
V-44,EPSA,SE30,ocupacion,2000/01/01,,arqueta,Sevilla,Sevilla,,,,,3,,,,,"3242","3",2021/01/01,./0.png
CR14,GEN NN,tesa,ocupacion,2001/01/01,627SUCW04852017022700,arqueta,San Fernando,Cadiz,"20","8008675",San Fernando/Real,1115001,3,,,,,"3243",,,./0.png
CR15,GEN NN,tesa,ocupacion,2001/01/01,627SUCW04852017022700,arqueta,San Fernando,Cadiz,"20","8008677",San Fernando/Real,1115001,3,,,,,"3244",,,./0.png
CR16,GEN NN,tesa,ocupacion,2001/01/01,627SUCW04852017022700,arqueta,San Fernando,Cadiz,,"8008699",San Fernando/Real,1115001,3,,,,,"3245",,,./0.png
CR158,GEN NN,tesa,ocupacion,2001/01/01,627SUCW04852017022700,arqueta,San Fernando,Cadiz,,"8008676",San Fernando/Real,1115001,3,,,,,"3246",,,./0.png
CR27,GEN,tesa,ocupacion,2001/01/01,627SUCW04852017022700,arqueta,Puerto Real,Cadiz,,"8008903",San Fernando/Real,1115001,3,,,,,"3247",,,./0.png
CR24,GEN,tesa,ocupacion,2001/01/01,627SUCW04852017022700,arqueta,Puerto Real,Cadiz,,"8008737",San Fernando/Real,1115001,3,,,,,"3248",,,./0.png
CR25,gBR,tesa,ocupacion,2001/01/01,627SUCW04852017022700,arqueta,Puerto Real,Cadiz,,"8008738",San Fernando/Real,1115001,3,,,,,"3249",,,./0.png
SESEV223,A60,gtd,ocupacion,2017/01/10,,arqueta,Sevilla,Sevilla,,,,,1,,,,,"3250","3",2021/01/01,./0.png
SESEV224,A60,gtd,ocupacion,2017/01/10,,arqueta,Sevilla,Sevilla,,,,,1,,,,,"3251","3",2021/01/01,./0.png
CR26,gJP,tesa,ocupacion,,,arqueta,San Roque,Cadiz,,,,,4,,,,,"3252",,,./0.png
POSTE44,D,tesa,aereo,2001/01/01,,poste,Algeciras,Cadiz,,"7808079",,,4,,,,,"3253",,,./0.png
POSTE43,C,tesa,aereo,2001/01/01,,poste,Algeciras,Cadiz,,"7808078",,,4,,,,,"3254",,,./0.png
POSTE46,D,tesa,aereo,2001/01/01,,poste,Algeciras,Cadiz,,"16974244",,,4,,,,,"3255",,,./0.png
POSTE45,D,tesa,aereo,2001/01/01,,poste,Algeciras,Cadiz,,"7808080",,,4,,,,,"3256",,,./0.png
POSTE40,D,tesa,aereo,2001/01/01,,poste,Algeciras,Cadiz,,"7808075",,,4,,,,,"3257",,,./0.png
POSTE39,D,tesa,aereo,2001/01/01,,poste,Algeciras,Cadiz,,"7808074",,,4,,,,,"3258",,,./0.png
POSTE42,C,tesa,aereo,2001/01/01,,poste,Algeciras,Cadiz,,"7808077",,,4,,,,,"3259",,,./0.png
POSTE41,C,tesa,aereo,2001/01/01,,poste,Algeciras,Cadiz,,"7808076",,,4,,,,,"3260",,,./0.png
POSTE38,C,tesa,aereo,2001/01/01,,poste,Algeciras,Cadiz,,"7842739",,,4,,,,,"3261",,,./0.png
POSTE39,C,tesa,aereo,2001/01/01,,poste,Algeciras,Cadiz,,"7842741",,,4,,,,,"3262",,,./0.png
CR 1866,GEN,tesa,,,627SUCW31122019062500,arqueta,Bilbao,Vizcaya,,"2681612",,,0,,,,,"3264",,,./0.png
ARQ 1866-A1,D,tesa,,,627SUCW31122019062500,arqueta,Bilbao,Vizcaya,,"2681762",,,0,,,,,"3265",,,./0.png
ARQ 1866-A1-BIS,D,tesa,,,627SUCW31122019062500,arqueta,Bilbao,Vizcaya,,"2681763",,,0,,,,,"3266",,,./0.png
CR80,GEN NN,tesa,ocupacion,2001/01/01,627SUCW04852017022700,arqueta,San Fernando,Cadiz,,"8008647",San Fernando/Real,1115001,3,,,,,"3269",,,./0.png
CR 5,GEN NN,tesa,ocupacion,2001/01/01,627SUCW04852017022700,arqueta,San Fernando,Cadiz,,"8008673",San Fernando/Real,1115001,3,,,,,"3270",,,./0.png
CR13,GEN NN,tesa,ocupacion,2001/01/01,627SUCW04852017022700,arqueta,San Fernando,Cadiz,,"8008674",San Fernando/Real,1115001,3,,,,,"3271",,,./0.png
CR 81,gJP,tesa,ocupacion,2001/01/01,627SUCW04852017022700,arqueta,San Fernando,Cadiz,,"8008666",San Fernando/Real,1115001,3,,,,,"3272",,,./0.png
CR 4,gTP,tesa,ocupacion,2001/01/01,627SUCW04852017022700,arqueta,San Fernando,Cadiz,"15","8008668",San Fernando/Real,1115001,3,,,,,"3273",,,./0.png
"8008701",ARQ I GEN,tesa,ocupacion,2001/01/01,627SUCW04852017022700,arqueta,Puerto Real,Cadiz,,"8008701",San Fernando/Real,1115001,3,,,,,"3274",,,./0.png
CR87,GEN,tesa,ocupacion,2001/01/01,627SUCW05412017022700,arqueta,Chiclana de la Frontera,Cadiz,,"7935177",Chiclana/Alamo,1111001,3,,,,,"3275",,,./0.png
CR157,GEN,tesa,ocupacion,2001/01/01,627SUCW04852017022700,arqueta,Puerto Real,Cadiz,,"8008937",San Fernando/Real,1115001,3,,,,,"3276",,,./0.png
CR REP13,GEN,tesa,ocupacion,2001/01/01,627SUCW04852017022700,arqueta,Puerto Real,Cadiz,,"8008631",San Fernando/Real,1115001,3,,,,,"3277",,,./0.png
CR150,gABPF,tesa,ocupacion,2001/01/01,627SUCW04852017022700,arqueta,Puerto Real,Cadiz,"25","8008786",San Fernando/Real,1115001,3,,,,,"3278",,,./0.png
CR223,gBRF,tesa,ocupacion,2001/01/01,627SUCW07152017022700,arqueta,Chiclana de la Frontera,Cadiz,"25","7934706",Chiclana/Alamo,1111001,3,,,,,"3279",,,./0.png
CR4,GEN,tesa,ocupacion,,,arqueta,Ermua,Vizcaya,,,ermua,2064004,4,,,,,"3280",,,./0.png
CR5,GEN,tesa,ocupacion,,,arqueta,Ermua,Vizcaya,,,ermua,2064004,4,,,,,"3281",,,./0.png
CR30,gBR,tesa,ocupacion,,,arqueta,Ermua,Vizcaya,,,ermua,2064004,4,,,,,"3282",,,./0.png
CR31,gBR,tesa,ocupacion,,,arqueta,Ermua,Vizcaya,,,ermua,2064004,4,,,,,"3283",,,./0.png
CR32,gBR,tesa,ocupacion,,,arqueta,Ermua,Vizcaya,,,ermua,2064004,4,,,,,"3284",,,./0.png
CR33,gBR,tesa,ocupacion,,,arqueta,Ermua,Vizcaya,,,ermua,2064004,4,,,,,"3285",,,./0.png
POSTE 47,D,tesa,aereo,,,poste,Vejer de la Frontera,Cadiz,,,,,4,,,,,"3286",,,./0.png
POSTE 46,C,tesa,aereo,,,poste,Vejer de la Frontera,Cadiz,,,,,4,,,,,"3287",,,./0.png
POSTE 48,TC1250,tesa,aereo,,,poste,Vejer de la Frontera,Cadiz,,,,,4,,,,,"3288",,,./0.png
POSTE 43,D,tesa,aereo,,,poste,Vejer de la Frontera,Cadiz,,,,,4,,,,,"3289",,,./0.png
POSTE 42,C,tesa,aereo,,,poste,Vejer de la Frontera,Cadiz,,,,,4,,,,,"3290",,,./0.png
POSTE 44,C,tesa,aereo,,,poste,Vejer de la Frontera,Cadiz,,,,,4,,,,,"3291",,,./0.png
POSTE 39,D,tesa,aereo,,,poste,Vejer de la Frontera,Cadiz,,,,,4,,,,,"3292",,,./0.png
POSTE 38,TB800,tesa,aereo,,,poste,Vejer de la Frontera,Cadiz,,,,,4,,,,,"3293",,,./0.png
POSTE 41,D,tesa,aereo,,,poste,Vejer de la Frontera,Cadiz,,,,,4,,,,,"3294",,,./0.png
POSTE 40,TC1600,tesa,aereo,,,poste,Vejer de la Frontera,Cadiz,,,,,4,,,,,"3295",,,./0.png
CR29,gBR,tesa,ocupacion,,,arqueta,San Roque,Cadiz,,,,,4,,,,,"3296",,,./0.png
CRICAD098,A60,tesa,ocupacion,2001/01/01,,arqueta,Tarifa,Cadiz,,,,,4,,,,,"3297",,,./0.png
CRICAD099,A60,tesa,ocupacion,2001/01/01,,arqueta,Tarifa,Cadiz,,,,,4,,,,,"3298",,,./0.png
CRICAD096,A60,tesa,ocupacion,2001/01/01,,arqueta,Tarifa,Cadiz,,,,,4,,,,,"3299",,,./0.png
CRICAD097,A120,tesa,ocupacion,2001/01/01,,arqueta,Tarifa,Cadiz,,,,,4,,,,,"3300",,,./0.png
CRICAD101,A60,tesa,ocupacion,2001/01/01,,arqueta,Tarifa,Cadiz,,,,,4,,,,,"3304",,,./0.png
CRICAD090,A120,tesa,ocupacion,2001/01/01,,arqueta,Tarifa,Cadiz,,,,,4,,,,,"3305",,,./0.png
CRICAD091,A60,tesa,ocupacion,2001/01/01,,arqueta,Tarifa,Cadiz,,,,,4,,,,,"3306",,,./0.png
CR21,GEN A,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3307",,,./0.png
CR17,GEN A,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3308",,,./0.png
CR15,GEN A,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3309",,,./0.png
CR13,J3,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3310",,,./0.png
CR11,GEN A,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3311",,,./0.png
CR94,TR,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3312",,,./0.png
CR92,gJP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3313",,,./0.png
CR91,gJP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3314",,,./0.png
CR90,gLP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3315",,,./0.png
CR89,gTP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3316",,,./0.png
CR107,gABP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3317",,,./0.png
CR108,gABP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3319",,,./0.png
CR124,gLP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3320",,,./0.png
CR5849,gABP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3321",,,./0.png
CR5848,gABP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3322",,,./0.png
CR262,gBR,tesa,ocupacion,2001/01/01,627SUCW07152017022700,arqueta,Chiclana de la Frontera,Cadiz,"25","7936448",Chiclana/Alamo,1111001,3,,,,,"3327",,,./0.png
CR224,gBRF,tesa,ocupacion,2001/01/01,627SUCW07152017022700,arqueta,Chiclana de la Frontera,Cadiz,"50","7935411",Chiclana/Alamo,1111001,3,,,,,"3328",,,./0.png
CR 450,gBR,tesa,ocupacion,,627SUCW05412017022700,arqueta,Chiclana de la Frontera,Cadiz,,,Chiclana/Alamo,1111001,3,,,,,"3329",,,./0.png
CR6,gABP,tesa,ocupacion,2001/01/01,627SUCW64322017032700,arqueta,Chiclana de la Frontera,Cadiz,,"7934500",Chiclana/Alamo,1111001,3,,,,,"3330",,,./0.png
CR46,GEN,tesa,ocupacion,2001/01/01,627SUCW64322017032700,arqueta,Chiclana de la Frontera,Cadiz,,"7934747",Chiclana/Alamo,1111001,3,,,,,"3331",,,./0.png
CR32,GEN,tesa,ocupacion,2001/01/01,627SUCW64322017032700,arqueta,Chiclana de la Frontera,Cadiz,,"7934748",Chiclana/Alamo,1111001,3,,,,,"3332",,,./0.png
CR125,gABP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3333",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10489",,,./0.png
CR126,gLP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3334",,,./0.png
CR 451,gLR,tesa,ocupacion,,627SUCW05412017022700,arqueta,Chiclana de la Frontera,Cadiz,,,Chiclana/Alamo,1111001,3,,,,,"3335",,,./0.png
CR 9500,gABPF,tesa,canalizacion,,627SUCW06572018060700,arqueta,Madrid,Madrid,,,,,3,,,444311.612448598,4484914.81998634,"3336",,,./0.png
AY0450,AA,ayuntamiento,ocupacion,,,arqueta,Ceuta,Ceuta,,,,,0,,,,,"3337",,,./0.png
AY0449,AA,ayuntamiento,ocupacion,,,arqueta,Ceuta,Ceuta,,,,,0,,,,,"3338",,,./0.png
AY0102,AA,ayuntamiento,ocupacion,,,arqueta,Ceuta,Ceuta,,,,,0,,,,,"3339",,,./0.png
CR3,gJP,tesa,ocupacion,2019/04/17,627SUCW43362018112100,arqueta,Chiclana de la Frontera,Cadiz,"20","7934499",Chiclana/Alamo,1111001,3,,,,,"3342",,,./0.png
OT001,AA,otros,ocupacion,,,arqueta,Ceuta,Ceuta,,,,,0,,,,,"3343",,,./0.png
CR 615,GEN,tesa,ocupacion,2021/04/01,627SUCW64652019020400,arqueta,Getxo,Vizcaya,,,,,3,,,,,"3344",,,./0.png
CR 423,GEN,tesa,,2021/04/01,627SUCW56152019091700,arqueta,Getxo,Vizcaya,,"2655585",,,3,,,,,"3345",,,./0.png
CR 415,GEN,tesa,,2021/04/01,627SUCW56152019091700,arqueta,Getxo,Vizcaya,,"2655342",,,3,,,,,"3346",,,./0.png
CR 2205,P GEN,tesa,,,627SUCW31282019062500,arqueta,Getxo,Vizcaya,,,,,5,,,,,"3347",,,./0.png
CR 2206,gBRF,tesa,,,627SUCW31282019062500,arqueta,Getxo,Vizcaya,,,,,5,,,,,"3349",,,./0.png
CR 2207,gABPF,tesa,,,627SUCW31282019062500,arqueta,Getxo,Vizcaya,,,,,5,,,,,"3350",,,./0.png
CR 2208,gABPF,tesa,,,627SUCW31282019062500,arqueta,Getxo,Vizcaya,,,,,5,,,,,"3351",,,./0.png
CR 2209,gBRF,tesa,,,627SUCW31282019062500,arqueta,Getxo,Vizcaya,,,,,5,,,,,"3352",,,./0.png
VIGET008,A2,gtd,,,,arqueta,Getxo,Vizcaya,,,,,0,,,,,"3353",,,./0.png
VISOP002,A2,gtd,,,,arqueta,Sopelana,Vizcaya,,,,,0,,,,,"3354",,,./0.png
VIGET003,A2,gtd,,,,arqueta,Getxo,Vizcaya,,,,,4,,,,,"3355",,,./0.png
CR 1271,gABP,tesa,ocupacion,,627SUCW00052019080700,arqueta,Leioa,Vizcaya,,,,,5,,,,,"3356",,,./0.png
CR 1270,gABP,tesa,ocupacion,,627SUCW00052019080700,arqueta,Leioa,Vizcaya,,,,,5,,,,,"3357",,,./0.png
VIGET004,A2,gtd,,,,arqueta,Getxo,Vizcaya,,,,,4,,,,,"3358",,,./0.png
CR 2204,gABPF,tesa,,,627SUCW31282019062500,arqueta,Getxo,Vizcaya,,,,,5,,,,,"3360",,,./0.png
VIERA003,A2,gtd,,2021/04/26,,arqueta,Erandio,Vizcaya,,,,,1,,,,,"3361",,,./0.png
AY0098,AA,ayuntamiento,ocupacion,,,arqueta,Ceuta,Ceuta,,,,,0,,,,,"3362",,,./0.png
VISOP008,A2,gtd,,,,arqueta,sopelana,Vizcaya,,,,,4,,,,,"3363",,,./0.png
VIBER001,A2,gtd,,,,arqueta,berango,Vizcaya,,,,,4,,,,,"3364",,,./0.png
VIGET001,A2,gtd,,,,arqueta,getxo,Vizcaya,,,,,4,,,,,"3365",,,./0.png
VIGET002,A2,gtd,,2019/07/21,,arqueta,getxo,Vizcaya,,,,,4,,,,,"3366",,,./0.png
CR55,gABP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3367",,,./0.png
CR104,gABP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3368",,,./0.png
CR105,gABP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3369",,,./0.png
CR106,gABP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3370",,,./0.png
CR127,gLP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3371",,,./0.png
CR128,gABP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3372",,,./0.png
CR0,GEN,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3373",,,./0.png
"5987211",D,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3374",,,./0.png
"5987212",D,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3375",,,./0.png
"5987213",D,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3376",,,./0.png
"5987214",D,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3377",,,./0.png
"5987215",D,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3378",,,./0.png
"5987216",GEN,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3379",,,./0.png
CR34,GEN,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3380",,,./0.png
CR36,gABP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3381",,,./0.png
CR38,gABP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3382",,,./0.png
CR40,gABP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3383",,,./0.png
CR42,gABP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3384",,,./0.png
CR44,gABP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3385",,,./0.png
CR46,gABP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3386",,,./0.png
CR57,gJP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3387",,,./0.png
CR50,gABP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3388",,,./0.png
AY0104,AA,ayuntamiento,ocupacion,,,arqueta,Ceuta,Ceuta,,,,,0,,,,,"3389",,,./0.png
AY0096,AA,ayuntamiento,ocupacion,,,arqueta,Ceuta,Ceuta,,,,,0,,,,,"3390",,,./0.png
AY0097,AA,ayuntamiento,ocupacion,,,arqueta,Ceuta,Ceuta,,,,,3,,,,,"3394",,,./0.png
AY0100,AA,ayuntamiento,ocupacion,,,arqueta,Ceuta,Ceuta,,,,,3,,,,,"3395",,,./0.png
AY0105,AA,ayuntamiento,ocupacion,,,arqueta,Ceuta,Ceuta,,,,,3,,,,,"3396",,,./0.png
AY0107,AA,ayuntamiento,ocupacion,,,arqueta,Ceuta,Ceuta,,,,,3,,,,,"3397",,,./0.png
AY0078,AA,ayuntamiento,ocupacion,,,arqueta,Ceuta,Ceuta,,,,,3,,,,,"3398",,,./0.png
AY0084,AA,ayuntamiento,ocupacion,,,arqueta,Ceuta,Ceuta,,,,,3,,,,,"3399",,,./0.png
CR 8,GEN,tesa,ocupacion,,627SUCW64732019020400,arqueta,Sopelana,Vizcaya,,,,,5,,,,,"3400",,,./0.png
AY0095,AA,ayuntamiento,ocupacion,,,arqueta,Ceuta,Ceuta,,,,,0,,,,,"3401",,,./0.png
"7855450",D,tesa,ocupacion,,627SUCW13382017030100,arqueta,Chiclana de la Frontera,Cadiz,,,,,3,,,,,"3403",,,./0.png
"7855454",D,tesa,ocupacion,2001/01/01,627SUCW13382017030100,arqueta,Chiclana de la Frontera,Cadiz,"25","7855454",San Andres/Golf,1111003,3,,,,,"3404",,,./0.png
VIGET018,A2,gtd,,,,arqueta,Getxo,Vizcaya,,,,,0,,,,,"3405",,,./0.png
CR52,GEN A,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3406",,,./0.png
CR54,GEN A,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3407",,,./0.png
CR56,gABP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3408",,,./0.png
CR58,GEN L,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3409",,,./0.png
"7913332",H,tesa,ocupacion,2001/01/01,627SUCW17342017030600,arqueta,Conil de la Frontera,Cadiz,,"7913332",Barrio Nuevo,1162004,3,,,,,"3412",,,./0.png
CR 9,GEN,tesa,ocupacion,,627SUCW64732019020400,arqueta,Sopelana,Vizcaya,,,,,5,,,,,"3413",,,./0.png
CR60,GEN L,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3414",,,./0.png
CR62,gABP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3415",,,./0.png
CR64,gLP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3416",,,./0.png
CR 10,GEN,tesa,ocupacion,,627SUCW64732019020400,arqueta,Sopelana,Vizcaya,,,,,5,,,,,"3417",,,./0.png
AY0093,AA,ayuntamiento,ocupacion,,,arqueta,Ceuta,Ceuta,,,,,0,,,,,"3419",,,./0.png
AY0090,AA,ayuntamiento,ocupacion,,,arqueta,Ceuta,Ceuta,,,,,0,,,,,"3420",,,./0.png
AY0118,AA,ayuntamiento,ocupacion,,,arqueta,Ceuta,Ceuta,,,,,0,,,,,"3421",,,./0.png
AY0111,AA,ayuntamiento,ocupacion,,,arqueta,Ceuta,Ceuta,,,,,0,,,,,"3422",,,./0.png
AY0112,AA,ayuntamiento,ocupacion,,,arqueta,Ceuta,Ceuta,,,,,0,,,,,"3423",,,./0.png
AY0106,AA,ayuntamiento,ocupacion,,,arqueta,Ceuta,Ceuta,,,,,0,,,,,"3424",,,./0.png
AY0109,AA,ayuntamiento,ocupacion,,,arqueta,Ceuta,Ceuta,,,,,0,,,,,"3425",,,./0.png
CR 1085,GEN,tesa,ocupacion,2021/03/26,627SUCW30972019062500,arqueta,Basauri,Vizcaya,,,,,3,,,,,"3427",,,./0.png
CR 908,gLP,tesa,ocupacion,2021/03/26,627SUCW30972019062500,arqueta,Basauri,Vizcaya,,,,,3,,,,,"3428",,,./0.png
CR 906,GEN,tesa,ocupacion,2021/03/26,627SUCW30972019062500,arqueta,Basauri,Vizcaya,,,,,3,,,,,"3429",,,./0.png
CR47,GEN,tesa,ocupacion,,,arqueta,Amorebieta,Vizcaya,,,amorebieta,4811001,4,,,,,"3430",,,./0.png
CR49,GEN,tesa,ocupacion,,,arqueta,Amorebieta,Vizcaya,,,amorebieta,4811001,4,,,,,"3431",,,./0.png
CRICAD286,,gtd,,,,arqueta,Conil de la Frontera,Cadiz,,,,,1,,,,,"3432",,,./0.png
CRICAD293,,gtd,,,,arqueta,Conil de la Frontera,Cadiz,,,,,1,,,,,"3433",,,./0.png
POSTE 3,E,tesa,aereo,2001/01/01,627SUCW17342017030600,poste,Conil de la Frontera,Cadiz,,"7913451",Barrio Nuevo,1162004,3,,,,,"3435",,,./0.png
CR 161,gBR,tesa,canalizacion,,627SUCW79302018082300,arqueta,Alcobendas,Madrid,,,,,3,,,444294.037553958,4486726.24641905,"3436",,,./0.png
CR43,GEN,tesa,ocupacion,,,arqueta,Amorebieta,Vizcaya,,,amorebieta,4811001,4,,,,,"3438",,,./0.png
CR45,GEN,tesa,ocupacion,,,arqueta,Amorebieta,Vizcaya,,,amorebieta,4811001,4,,,,,"3439",,,./0.png
CR51,GEN,tesa,ocupacion,,,arqueta,Amorebieta,Vizcaya,,,amorebieta,4811001,4,,,,,"3440",,,./0.png
CR 904,GEN,tesa,ocupacion,2021/03/26,627SUCW30972019062500,arqueta,Basauri,Vizcaya,,,,,3,,,,,"3441",,,./0.png
CR 983,GEN,tesa,ocupacion,2021/03/26,627SUCW30972019062500,arqueta,Basauri,Vizcaya,,,,,3,,,,,"3442",,,./0.png
CR66,GEN,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3443",,,./0.png
CR68,GEN NN,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3444",,,./0.png
CR70,GEN,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3445",,,./0.png
CR72,gABP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3446",,,./0.png
CR74,GEN,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3447",,,./0.png
CR76,gABP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3448",,,./0.png
CR78,gABP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3449",,,./0.png
CR80,gABP,tesa,ocupacion,,,arqueta,Fuengirola,Malaga,,,,,4,,,,,"3450",,,./0.png
CR82,gABP,tesa,ocupacion,,,arqueta,Benalmadena,Malaga,,,,,4,,,,,"3451",,,./0.png
CR66,gABP,tesa,ocupacion,,627SUCW80522016012700,arqueta,Torremolinos,Malaga,,,,,4,,,,,"3452",,,./0.png
,,tesa,,,,,,,,,,,4,,,,,"10490",,,./0.png
CR68,gABP,tesa,ocupacion,,627SUCW80522016012700,arqueta,Torremolinos,Malaga,,,,,4,,,,,"3453",,,./0.png
CR70,gABP,tesa,ocupacion,,627SUCW80522016012700,arqueta,Torremolinos,Malaga,,,,,4,,,,,"3454",,,./0.png
CR74,gABP,tesa,ocupacion,,,arqueta,Malaga,Malaga,,,,,4,,,,,"3455",,,./0.png
CR76,gABP,tesa,ocupacion,,,arqueta,Malaga,Malaga,,,,,4,,,,,"3456",,,./0.png
CR78,gABP,tesa,ocupacion,,,arqueta,Malaga,Malaga,,,,,4,,,,,"3457",,,./0.png
CR82,gLP,tesa,ocupacion,,,arqueta,Malaga,Malaga,,,,,4,,,,,"3458",,,./0.png
CR80,gABP,tesa,ocupacion,,,arqueta,Malaga,Malaga,,,,,4,,,,,"3459",,,./0.png
